title,price,quantity,store,availability,primaryProductId,category,longSku,rollback,productType,storeName,storeAddress,storeCity,strikethrough,upc,usItemId,storePostalCode,storeStateOrProvinceCode,reducedPrice,clearance,wupc
Roku Express+ HD WITH $35 CREDIT TOWARDS SLING TV AND 30-DAY FREE TRIAL OF SHOWTIME,35.0,In stock,5,AVAILABLE,3PVD2LOF3Y40,Home Page/Electronics/Home Audio & Theater/Home Theater/Media Players & Recorders/Roku,3910RW,False,Streaming Media Players,Conway Supercenter,1155 Hwy 65 North,Conway,False,829610001890,369278616,72032,AR,False,False,0082961000189
Google Chromecast Ultra,69.0,Out of stock,5,NOT_AVAILABLE,65O1BZRUJB52,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Google Home Products",GA3A00403A14,False,Streaming Media Players,Conway Supercenter,1155 Hwy 65 North,Conway,False,811571018284,54742301,72032,AR,False,False,0081157101828
"Google Smart TV Kit: Google Home Mini and Chromecast, Walmart Exclusive",74.0,Out of stock,5,NOT_AVAILABLE,311DOR9N5O2E,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Smart Home Assistants & Voice Control/Smart Home Assistants",00842776107244,False,Home Assistants,Conway Supercenter,1155 Hwy 65 North,Conway,False,842776107244,719650769,72032,AR,False,False,
Google Home,129.0,In stock,5,AVAILABLE,3OQDZH4PNG0Q,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Google Home Products",00811571018420,False,Home Assistants,Conway Supercenter,1155 Hwy 65 North,Conway,False,811571018420,54742302,72032,AR,False,False,0081157101842
"Onn Tilting TV Wall Mount Kit for 24"" to 84"" TVs with HDMI Cable (ONA16TM013E)",19.99,Out of stock,5,NOT_AVAILABLE,64K2BT2GINHG,Home Page/Electronics/TV & Video/TV Accessories/TV Mounts,00681131134477,True,TV & Monitor Mounts,Conway Supercenter,1155 Hwy 65 North,Conway,False,681131134477,55836007,72032,AR,False,False,0068113113447
Onn 6Ft HDMICable,2.12,Out of stock,5,NOT_AVAILABLE,6WEJK59UQZCZ,Home Page/Electronics/Computers/Computer Accessories/Computer Cables & Connectors,00681131097727,False,Audio/Video Cables,Conway Supercenter,1155 Hwy 65 North,Conway,False,681131097727,38236250,72032,AR,False,True,0068113109772
,49.0,In stock,5,AVAILABLE,750SUEK3T2ND,,,False,Home Assistants,Conway Supercenter,1155 Hwy 65 North,Conway,False,842776105592,434501418,72032,AR,False,False,0084277610559
Google Home Mini- Chalk,49.82,Out of stock,7,NOT_AVAILABLE,6K5R92Q662TH,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Smart Home Assistants & Voice Control/Smart Home Assistants",08427761019454,False,Home Assistants,Sherwood Supercenter,9053 Highway 107,Sherwood,False,,732881809,72120,AR,False,False,0842776101945
Merge Cube,14.97,Out of stock,5,NOT_AVAILABLE,7CP1XCIIM2XG,"Home Page/Video Games/Video Game Accessories/Accessories for Nintendo, PC, Xbox and PlayStation Systems",ARC-01,False,Video Game Accessories,Conway Supercenter,1155 Hwy 65 North,Conway,False,854590007105,968302018,72032,AR,False,False,0085459000710
Roku Express+ HD WITH $35 CREDIT TOWARDS SLING TV AND 30-DAY FREE TRIAL OF SHOWTIME,35.0,In stock,7,AVAILABLE,3PVD2LOF3Y40,Home Page/Electronics/Home Audio & Theater/Home Theater/Media Players & Recorders/Roku,3910RW,False,Streaming Media Players,Sherwood Supercenter,9053 Highway 107,Sherwood,False,829610001890,369278616,72120,AR,False,False,0082961000189
"Google Smart TV Kit: Google Home Mini and Chromecast, Walmart Exclusive",74.0,Out of stock,7,NOT_AVAILABLE,311DOR9N5O2E,"Home Page/Electronics/Smart Home/Smart Home Assistants, Controllers & Hubs/Smart Home Assistants & Voice Control/Smart Home Assistants",00842776107244,False,Home Assistants,Sherwood Supercenter,9053 Highway 107,Sherwood,False,842776107244,719650769,72120,AR,False,False,
